dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,numCoveredRequirments,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,fullreduce,reducedwith,testSuiteReduction,reducePredicates,originalinsertscount,reducedinsertscount,finalinsertscounter,numCoveredReqReduced,originalNumOfNulls,reducedNumOfNulls,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken,killed_mutants,total_mutants,mutationScore,reductionTime
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,1,NA,99.2619926199262,201168,269,144,AllOperatorsNoFKANormalisedWithClassifiers,194,235,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,403,403,215,269,67,67,5603,4237,98,19432,29381,165,193,85.49,907
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,48,12,8,AllOperatorsNoFKANormalisedWithClassifiers,8,11,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,19,19,12,12,8,5,300,45,4,30,389,8,10,80,17
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,1281,177,89,AllOperatorsNoFKANormalisedWithClassifiers,188,219,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,274,274,138,177,115,72,1416,1562,30,5070,8088,151,179,84.36,919
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,1828,158,103,AllOperatorsNoFKANormalisedWithClassifiers,141,190,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,256,256,153,158,49,49,2784,1950,41,5479,10266,141,184,76.63,1873
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,3171,229,115,AllOperatorsNoFKANormalisedWithClassifiers,266,364,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,356,356,179,229,296,167,5876,4942,42,12421,23291,238,334,71.26,5058
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,197,33,17,AllOperatorsNoFKANormalisedWithClassifiers,23,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,50,50,26,33,23,15,411,76,7,147,650,23,30,76.67,96
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,248,38,17,AllOperatorsNoFKANormalisedWithClassifiers,33,33,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,78,78,34,38,18,11,447,117,8,173,755,18,18,100,105
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,3493,190,81,AllOperatorsNoFKANormalisedWithClassifiers,351,351,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,384,384,150,190,118,49,4759,4288,30,5958,15045,94,94,100,3709
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,123,34,16,AllOperatorsNoFKANormalisedWithClassifiers,31,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,68,68,32,34,16,10,406,101,12,173,702,14,14,100,86
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,1074,56,32,AllOperatorsNoFKANormalisedWithClassifiers,45,48,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,120,112,61,56,21,14,793,211,13,414,1442,30,32,93.75,118
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,118,16,9,AllOperatorsNoFKANormalisedWithClassifiers,16,19,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,23,23,14,16,18,10,361,70,5,51,497,14,16,87.5,55
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,307,35,17,AllOperatorsNoFKANormalisedWithClassifiers,34,38,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,73,72,34,35,9,7,477,136,8,202,834,22,25,88,65
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,2315,20,12,AllOperatorsNoFKANormalisedWithClassifiers,18,23,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,30,30,15,20,5,5,904,101,7,98,1120,18,22,81.82,2
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,98.11320754716981,105027,52,26,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,144,134,61,52,28,15,5160,250,18,640,6082,43,49,87.76,-82
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,3346,250,130,AllOperatorsNoFKANormalisedWithClassifiers,314,347,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,687,670,336,250,59,57,2844,8865,92,22763,34574,183,206,88.83,1867
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,2384,171,86,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,257,257,129,171,43,43,1986,545,26,2978,5545,86,86,100,1359
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,193,34,19,AllOperatorsNoFKANormalisedWithClassifiers,38,45,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,72,71,39,34,15,9,471,167,9,258,916,34,39,87.18,95
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,1448,147,78,AllOperatorsNoFKANormalisedWithClassifiers,183,192,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,595,581,293,147,36,32,1772,1819,51,6330,9983,109,112,97.32,974
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,1912,247,139,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,381,381,206,247,67,67,2433,2377,50,9689,14560,134,134,100,1847
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,100,672,118,66,AllOperatorsNoFKANormalisedWithClassifiers,90,107,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,192,192,98,118,29,29,864,655,23,2061,3613,82,95,86.32,396
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,2,NA,99.2619926199262,201168,269,144,AllOperatorsNoFKANormalisedWithClassifiers,194,235,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,403,403,215,269,67,67,5566,4119,95,19268,29060,165,193,85.49,848
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,48,12,8,AllOperatorsNoFKANormalisedWithClassifiers,8,11,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,19,19,12,12,8,5,319,49,4,35,417,8,10,80,33
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,1263,177,83,AllOperatorsNoFKANormalisedWithClassifiers,188,219,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,274,274,126,177,114,66,1389,1473,27,4545,7443,151,179,84.36,883
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,1828,158,103,AllOperatorsNoFKANormalisedWithClassifiers,141,190,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,256,256,153,158,49,49,2708,1933,38,5506,10196,141,184,76.63,1765
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,3181,229,115,AllOperatorsNoFKANormalisedWithClassifiers,266,364,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,356,356,179,229,295,167,5888,4966,44,12670,23580,238,334,71.26,4957
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,197,33,17,AllOperatorsNoFKANormalisedWithClassifiers,23,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,50,50,26,33,23,15,399,85,8,151,652,23,30,76.67,80
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,231,38,18,AllOperatorsNoFKANormalisedWithClassifiers,33,33,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,78,78,37,38,19,13,435,116,9,195,765,18,18,100,95
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,3536,190,82,AllOperatorsNoFKANormalisedWithClassifiers,351,351,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,384,384,153,190,117,49,4562,4000,33,6437,15044,94,94,100,3528
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,128,34,16,AllOperatorsNoFKANormalisedWithClassifiers,31,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,68,68,32,34,17,11,403,100,8,174,695,14,14,100,95
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,997,56,32,AllOperatorsNoFKANormalisedWithClassifiers,45,48,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,120,111,61,56,22,14,855,214,18,429,1528,30,32,93.75,103
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,118,16,9,AllOperatorsNoFKANormalisedWithClassifiers,16,19,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,23,23,14,16,18,10,333,63,4,52,463,14,16,87.5,28
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,307,35,17,AllOperatorsNoFKANormalisedWithClassifiers,34,38,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,73,72,34,35,9,7,473,133,8,206,830,22,25,88,101
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,2461,20,12,AllOperatorsNoFKANormalisedWithClassifiers,18,23,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,30,30,15,20,5,5,911,90,6,89,1106,18,22,81.82,9
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,98.11320754716981,103394,52,28,AllOperatorsNoFKANormalisedWithClassifiers,57,67,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,144,133,67,52,20,13,4851,242,15,575,5693,41,49,83.67,-113
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,3346,250,130,AllOperatorsNoFKANormalisedWithClassifiers,314,347,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,687,670,336,250,59,57,2785,8745,90,21897,33528,183,206,88.83,1666
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,2384,171,86,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,257,257,129,171,43,43,1928,575,26,2777,5316,86,86,100,1360
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,193,34,19,AllOperatorsNoFKANormalisedWithClassifiers,38,45,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,72,71,39,34,15,9,448,164,9,268,899,34,39,87.18,70
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,1448,147,78,AllOperatorsNoFKANormalisedWithClassifiers,183,192,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,595,581,293,147,36,32,1756,1860,66,6163,9858,109,112,97.32,939
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,1912,247,139,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,381,381,206,247,67,67,2560,2163,55,9549,14337,134,134,100,1947
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,100,672,118,66,AllOperatorsNoFKANormalisedWithClassifiers,90,107,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,192,192,98,118,29,29,802,645,24,2080,3560,82,95,86.32,327
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,3,NA,99.2619926199262,201168,269,144,AllOperatorsNoFKANormalisedWithClassifiers,194,235,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,403,403,215,269,67,67,5545,4000,90,19031,28677,165,193,85.49,747
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,48,12,8,AllOperatorsNoFKANormalisedWithClassifiers,8,11,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,19,19,12,12,8,5,307,55,4,31,407,8,10,80,25
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,1247,177,83,AllOperatorsNoFKANormalisedWithClassifiers,188,219,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,274,274,126,177,114,66,1317,1499,27,4770,7622,151,179,84.36,747
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,1828,158,103,AllOperatorsNoFKANormalisedWithClassifiers,141,190,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,256,256,153,158,49,49,2702,1913,38,5484,10148,141,184,76.63,1728
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,3157,229,115,AllOperatorsNoFKANormalisedWithClassifiers,266,364,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,356,356,179,229,297,167,6020,5065,44,13554,24693,238,334,71.26,5130
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,197,33,17,AllOperatorsNoFKANormalisedWithClassifiers,23,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,50,50,26,33,23,15,399,75,6,146,636,23,30,76.67,85
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,281,38,18,AllOperatorsNoFKANormalisedWithClassifiers,33,33,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,78,78,37,38,17,11,445,122,9,192,780,18,18,100,72
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,3607,190,81,AllOperatorsNoFKANormalisedWithClassifiers,351,351,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,384,384,150,190,116,49,4711,3982,31,5893,14627,94,94,100,3638
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,139,34,16,AllOperatorsNoFKANormalisedWithClassifiers,31,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,68,68,32,34,16,10,359,91,8,165,632,14,14,100,50
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,1047,56,32,AllOperatorsNoFKANormalisedWithClassifiers,45,48,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,120,111,61,56,21,14,790,240,15,431,1489,30,32,93.75,63
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,118,16,9,AllOperatorsNoFKANormalisedWithClassifiers,16,19,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,23,23,14,16,18,10,364,66,5,52,497,14,16,87.5,45
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,311,35,17,AllOperatorsNoFKANormalisedWithClassifiers,34,38,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,73,72,34,35,9,7,564,177,8,216,975,22,25,88,172
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,1612,20,12,AllOperatorsNoFKANormalisedWithClassifiers,18,23,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,30,30,15,20,5,5,747,84,7,94,941,18,22,81.82,-62
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,98.11320754716981,107221,52,27,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,144,135,63,52,26,15,5455,247,14,549,6275,43,49,87.76,186
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,3346,250,130,AllOperatorsNoFKANormalisedWithClassifiers,314,347,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,687,670,336,250,59,57,2837,8828,90,22807,34572,183,206,88.83,1749
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,2384,171,86,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,257,257,129,171,43,43,1974,527,25,2894,5429,86,86,100,1381
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,193,34,19,AllOperatorsNoFKANormalisedWithClassifiers,38,45,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,72,71,39,34,15,9,478,168,9,254,918,34,39,87.18,110
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,1448,147,78,AllOperatorsNoFKANormalisedWithClassifiers,183,192,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,595,581,293,147,36,32,1871,2083,51,6167,10183,109,112,97.32,1036
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,1912,247,139,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,381,381,206,247,67,67,2492,2195,50,9470,14215,134,134,100,1902
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,100,672,118,66,AllOperatorsNoFKANormalisedWithClassifiers,90,107,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,192,192,98,118,29,29,781,652,23,2067,3533,82,95,86.32,318
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,4,NA,99.2619926199262,201168,269,144,AllOperatorsNoFKANormalisedWithClassifiers,194,235,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,403,403,215,269,67,67,5496,4094,100,18504,28204,165,193,85.49,577
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,48,12,8,AllOperatorsNoFKANormalisedWithClassifiers,8,11,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,19,19,12,12,8,5,309,51,4,33,408,8,10,80,31
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,1233,177,89,AllOperatorsNoFKANormalisedWithClassifiers,188,219,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,274,274,138,177,115,72,1317,1507,28,5224,8087,151,179,84.36,786
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,1828,158,103,AllOperatorsNoFKANormalisedWithClassifiers,141,190,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,256,256,153,158,49,49,2595,1947,37,5462,10052,141,184,76.63,1574
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,3153,229,115,AllOperatorsNoFKANormalisedWithClassifiers,266,364,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,356,356,179,229,297,167,5882,4893,42,12762,23588,238,334,71.26,5050
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,197,33,17,AllOperatorsNoFKANormalisedWithClassifiers,23,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,50,50,26,33,23,15,403,74,6,142,635,23,30,76.67,86
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,218,38,17,AllOperatorsNoFKANormalisedWithClassifiers,33,33,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,78,78,34,38,17,11,449,120,10,183,772,18,18,100,86
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,3532,190,81,AllOperatorsNoFKANormalisedWithClassifiers,351,351,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,384,384,150,190,122,49,4773,4126,31,6322,15261,94,94,100,3717
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,128,34,16,AllOperatorsNoFKANormalisedWithClassifiers,31,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,68,68,32,34,17,10,383,97,8,172,671,14,14,100,76
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,1037,56,32,AllOperatorsNoFKANormalisedWithClassifiers,45,48,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,120,111,61,56,22,14,798,214,15,409,1447,30,32,93.75,111
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,118,16,9,AllOperatorsNoFKANormalisedWithClassifiers,16,19,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,23,23,14,16,18,10,347,68,5,54,484,14,16,87.5,37
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,312,35,17,AllOperatorsNoFKANormalisedWithClassifiers,34,38,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,73,72,34,35,8,7,481,151,9,217,869,22,25,88,114
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,1681,20,12,AllOperatorsNoFKANormalisedWithClassifiers,18,23,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,30,30,15,20,5,5,837,123,9,120,1102,18,22,81.82,80
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,98.11320754716981,104370,52,27,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,144,133,64,52,21,12,5038,252,15,561,5877,43,49,87.76,254
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,3346,250,130,AllOperatorsNoFKANormalisedWithClassifiers,314,347,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,687,670,336,250,59,57,2835,9217,92,22980,35135,183,206,88.83,1722
SQLite,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,2384,171,86,AllOperatorsNoFKANormalisedWithClassifiers,129,129,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,257,257,129,171,43,43,1807,572,27,2952,5368,86,86,100,1236
SQLite,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,193,34,19,AllOperatorsNoFKANormalisedWithClassifiers,38,45,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,72,71,39,34,15,9,455,147,9,258,878,34,39,87.18,86
SQLite,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,1448,147,78,AllOperatorsNoFKANormalisedWithClassifiers,183,192,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,595,581,293,147,36,32,2044,1865,53,6213,10187,109,112,97.32,1223
SQLite,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,1912,247,139,AllOperatorsNoFKANormalisedWithClassifiers,201,201,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,381,381,206,247,67,67,2514,2197,51,9451,14222,134,134,100,1924
SQLite,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100,672,118,66,AllOperatorsNoFKANormalisedWithClassifiers,90,107,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,192,192,98,118,29,29,800,647,23,2098,3579,82,95,86.32,350
SQLite,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,99.2619926199262,201168,269,144,AllOperatorsNoFKANormalisedWithClassifiers,194,235,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,403,403,215,269,67,67,5599,4014,100,18392,28116,165,193,85.49,958
SQLite,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,48,12,8,AllOperatorsNoFKANormalisedWithClassifiers,8,11,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,19,19,12,12,8,5,318,44,4,30,406,8,10,80,42
SQLite,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,1193,177,83,AllOperatorsNoFKANormalisedWithClassifiers,188,219,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,274,274,126,177,114,66,1336,1589,27,4568,7530,151,179,84.36,847
SQLite,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,1828,158,103,AllOperatorsNoFKANormalisedWithClassifiers,141,190,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,256,256,153,158,49,49,2712,1946,38,5517,10224,141,184,76.63,1872
SQLite,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,3223,229,85,AllOperatorsNoFKANormalisedWithClassifiers,266,364,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,356,356,119,229,292,77,5828,4891,31,8733,19492,238,334,71.26,5005
SQLite,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,197,33,17,AllOperatorsNoFKANormalisedWithClassifiers,23,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,50,50,26,33,23,15,414,73,6,143,645,23,30,76.67,93
SQLite,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,157,38,18,AllOperatorsNoFKANormalisedWithClassifiers,33,33,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,78,78,37,38,17,11,401,123,9,193,737,18,18,100,74
SQLite,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,3537,190,81,AllOperatorsNoFKANormalisedWithClassifiers,351,351,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,384,384,150,190,111,49,4767,4044,30,5829,14680,94,94,100,3775
SQLite,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,128,34,16,AllOperatorsNoFKANormalisedWithClassifiers,31,31,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,68,68,32,34,17,10,361,92,8,166,637,14,14,100,62
SQLite,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,1003,56,32,AllOperatorsNoFKANormalisedWithClassifiers,45,48,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,120,111,61,56,22,14,883,221,12,399,1527,30,32,93.75,297
SQLite,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,118,16,9,AllOperatorsNoFKANormalisedWithClassifiers,16,19,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,23,23,14,16,18,10,362,63,5,50,489,14,16,87.5,55
SQLite,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,307,35,17,AllOperatorsNoFKANormalisedWithClassifiers,34,38,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,73,72,34,35,9,7,486,140,8,214,858,22,25,88,86
SQLite,Person,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,2029,20,12,AllOperatorsNoFKANormalisedWithClassifiers,18,23,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,30,30,15,20,5,5,935,95,6,97,1143,18,22,81.82,90
SQLite,Products,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,98.11320754716981,105359,52,26,AllOperatorsNoFKANormalisedWithClassifiers,59,67,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,144,133,61,52,29,15,5391,249,17,550,6220,43,49,87.76,360
SQLite,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100,3346,250,130,AllOperatorsNoFKANormalisedWithClassifiers,314,347,mutantTiming,TRUE,TRUE,HGS,fullreduce,FALSE,687,670,336,250,59,57,2697,8805,91,22887,34490,183,206,88.83,1742
