identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,13,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,11,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,NNCR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,EQUIVALENT,false,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,DUPLICATE,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
s9xhqvpr7ggazhpw3in9,SQLite,BrowserCookies,UCColumnR,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
